Star,iter_0,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7
631,266.03988210740306,732.1833821526277,429.2978423406277,327.1171299127475,726.9519060296064,822.059510717508,1179.1821212400407,600.6368494841079
632,558.5021068878943,601.9953089098366,995.7083797746894,134.47275254763974,1178.8284759436,1024.5664362053365,547.5496095690753,537.1156281765424
633,950.2811078109085,482.52028468576935,429.1364850674192,139.3954794581784,967.1114455967316,485.9641938960661,308.1128191783679,708.4808174252651
634,802.116487162502,293.10195640371114,599.7332397805898,382.621603285255,988.8462736368551,462.09937494705235,547.5496095690753,514.848129423924
635,193.57941905716646,605.6695742761976,466.87664121441424,709.6634458111778,622.3232063251697,406.45080869176337,151.4423782566549,1296.1024924417306
636,366.25979248904457,1168.9193197505147,898.5308455631169,503.3737825642532,284.31597569504135,1103.8864704838606,1108.3032509317845,860.3176979767421
637,456.694996941671,1020.9402765120955,540.929891199114,992.4209341122266,687.5844058000142,649.6215978083649,421.10851023788496,1122.4006455983445
638,203.52504272427595,920.9439362841625,712.428285315773,723.0015825398201,363.91571851730214,271.57191892456143,538.4620976873887,824.7715627067377
639,456.2736004775537,443.17614971951457,447.5638433691702,429.74474029116544,699.5075367895705,729.2721372252299,60.35701991209771,425.52321234072707
640,363.98408966938564,411.09456139716843,762.4158081613718,613.4756639166532,988.8462736368551,296.51825709062723,642.1927795387425,652.3285728072176
641,629.5227794941031,484.20339304274586,339.6989016026496,1033.7174326836007,914.4134339167833,401.63538872711473,810.1147828792955,722.4433184058046
642,352.24652064539094,538.5820037031215,435.9156366088445,509.46564581929107,460.1430741879918,444.5862433529386,1021.4117248455656,347.241816852486
643,619.2285724582787,257.714657566232,949.5906206455373,843.0165218654485,659.2580273335733,976.5885601233323,280.61596115837324,466.4338191209116
644,596.8547875567383,534.6534489732106,288.72128506540133,562.0620526007846,411.3346708050897,712.4088193324064,787.5637692818035,995.1217493991045
645,504.61013294936686,704.502577513846,712.7546033968995,1055.118030051479,770.9758858894122,886.3715959076893,755.6126526750053,597.2983987012767
646,1108.824380565617,690.8335871935424,495.05699826470624,689.4068392959532,940.1057193129311,606.5933469161987,1316.1760194807935,856.3098422883988
647,333.12385468716076,683.8705164789804,333.38431625682614,646.9621204915888,725.5926075626019,801.1961314836,568.1135321549,492.91836736351155
648,338.2517040814684,370.86250650850326,888.0693092880277,578.5509652855651,869.0635284104026,206.54279903709264,796.7518695599165,314.7682882203846
649,888.9571558365146,270.05707445859554,578.1814582291818,722.6423529987559,324.52768131669137,1087.2372384183261,636.0494161642837,841.3881016137659
650,657.8515441261748,669.6458676661691,593.4512743142558,263.7062532058329,548.3039088298672,715.4308731682451,329.4585507600878,674.0128386258943
651,1068.5882581872197,825.3451992600045,308.8191003367101,437.4107165225149,622.3232063251697,697.9664690080848,1260.745663870183,380.8317549095933
652,298.28525106802226,400.27045058656336,463.21729409649015,954.0798388981461,472.8596764062325,536.5331637027303,468.7288027247685,721.3782036538338
653,677.0454515259041,943.7984984764192,703.9877097955762,798.880233232193,688.586783063165,609.2738444361304,869.7441260854986,1381.1640130525798
654,548.488595443102,689.6748650534059,492.49156750069335,908.3691665855727,555.8200553838574,556.2643030296873,1013.4959235034642,1380.80850460762
655,576.1633215988311,361.131373912463,851.9683922793332,384.1604928081275,799.1674228411176,683.4162287619042,305.24785381210273,818.9120605086916
656,338.2517040814684,732.8472283872233,593.8281438037851,844.0049581812758,367.7091360701085,121.39394117155874,671.9631395320744,614.49780707374
657,620.5972552828329,706.7656597685553,269.6904522801806,919.1022187435186,788.07559986578,302.44168145729174,747.2624147905887,642.2144868407619
658,558.6439790120925,245.89322696192193,555.8757829757697,827.0325948527238,424.7299509600267,680.5372775595162,320.2341477014206,681.8764079718147
659,987.9909514809252,556.3998092563388,737.2051634510342,478.35407649541526,1183.5150249520248,579.770055684497,382.0701442604639,595.0900944818886
660,672.6706113449562,557.3215430285848,343.03876705304265,315.84682664309946,477.28179541229446,593.7779923215252,766.6123478603313,339.62173257147606
661,703.3274536015708,483.4547297288974,538.7067634658131,1082.8581281031095,514.0906356953976,432.4053784468567,558.4434999912024,370.2429407273677
662,384.1283768856378,504.74055397985353,544.491551334275,1486.1478522756242,253.08826201760695,1014.2969332254357,507.97119361607366,339.62173257147606
663,593.1427170057095,749.6541169517131,660.5501715425652,998.1119292011239,1466.9866980931383,1161.423783316862,373.1688288419606,941.9311948117852
664,577.356489737943,462.1463342895779,637.5175857214687,371.6254071682191,487.01914831118046,539.884186960029,794.4638015020153,632.3515648853735
665,411.14291384027945,415.9924630438936,452.59913049592853,342.80502155350274,661.9790541420699,500.0920830249212,584.0929554401745,845.0960700789847
666,778.0947779258579,637.7490338191323,657.5558142721836,407.23938390890333,1018.5414048803457,205.97920259767704,389.93795150422335,476.3725195505662
667,625.7586345793349,933.0827888752386,1067.3143074239335,612.7037302111381,582.7548464599544,501.7457999575937,830.383530685251,592.6146376565636
668,856.6133588707643,932.1592086674789,1820.0426704567117,145.70677504565657,996.8935327450832,762.9327282473889,893.8674487476993,560.4084615425231
669,589.5463421417799,633.8634151249998,686.1042888970719,801.1104722342255,1061.0962852056375,420.7820008566444,1184.1869394173766,575.3411770142399
670,486.88655221389035,661.6564687211743,686.4399469883983,829.8122522646701,470.2193580925626,1029.846042957837,676.2941361406222,267.51344104972264
671,971.3022346894601,548.9860162760757,364.61475634595377,827.1357655615537,328.33091295084665,715.2815997366898,495.07606594002704,886.3315191547418
672,838.7026778525089,1153.5727272589243,457.2405611877738,258.641514518905,885.3324507849752,566.259735271191,517.9336395843345,351.5352695787888
673,890.4243152916771,796.2562655093515,358.6591845541827,388.7705346613999,674.3408170418503,121.39394117155874,545.1710908649173,576.0257565914859
674,433.02994868175443,262.22418136276855,587.7404045443137,831.704227290385,608.5561832597783,180.4565547049486,834.7797607226819,1013.4768555332489
675,231.78583822931304,288.3025425277869,628.8748796226619,414.24939351158287,514.0906356953976,730.3488366733669,444.0985685340738,738.5879231082838
676,323.0924717664199,836.7457226682878,384.7878230730362,560.2434238085214,903.0074711646813,393.71200416033184,797.9104593824102,497.9086097044708
677,1120.0956543712741,612.2155699112319,1290.9054348663037,510.35472876150374,703.294055809906,649.6215978083649,283.3383174228814,662.5028953515083
678,302.59994082118834,1024.327325342458,882.544820082999,533.5218046105308,814.415250975037,679.0940137848869,229.33314528966784,689.4528492347367
679,546.0238785382651,447.2161383453269,380.5208167281303,591.0400976790315,790.3270775709466,950.9480977330993,520.0249500900069,594.8572019237728
680,298.28525106802226,442.82164699241156,643.4929552659825,350.39125156890907,1396.877603893245,680.5372775595162,1034.8859585291975,766.4464365366205
681,1170.8156359633651,803.9983235326529,644.1487525307285,627.4305936047195,506.63376550103345,892.9513325654843,799.1450602511071,1045.9516720670874
682,738.8765236330329,864.681712040026,307.1338271532012,1161.5483052836557,441.39445561192366,290.8524244802761,351.70536727608294,718.115904063023
683,512.6185120979367,412.9552237883985,756.3384792099945,586.7894699802057,619.4875694346115,291.8100183831168,584.8623625564336,300.90131138449357
684,753.5296195628782,460.7439746335373,830.374451123559,900.5071455230103,632.6290122791355,985.5231526165093,690.1210842851619,984.0991914004653
685,798.5629846236629,696.4372693345795,346.0528216439566,371.6254071682191,444.51832471424046,685.1431618603207,237.91862975083592,989.9733488573934
686,661.2842987123555,754.1669350047131,805.1607211753593,590.975656414507,363.1802650090464,485.9641938960661,349.3758988786623,514.848129423924
687,1329.9257023267583,270.05707445859554,1175.2429108076171,1190.8359748628473,770.0597231960253,1090.365406877697,784.9362502552584,921.5437253834181
688,488.3296873771242,357.7049535433252,263.4996363989649,613.5207961444348,1001.0911489792966,932.6705238494419,672.5959332745749,381.01946859750575
689,584.5519787220121,749.2947890445979,594.2714340598291,797.6960875207188,951.736542750972,1079.5114796661098,401.8804732117856,545.9241312616792
690,629.3917734275736,709.8305643468126,333.38431625682614,952.537203964914,447.4004972532993,338.3344791070364,635.4479452518912,608.1836276886734
691,508.75439893032006,216.9768782803935,529.4623408004228,699.1225571977858,640.1270951595174,764.5279101798195,507.68860814707534,544.4764073164024
692,332.05592488987105,1108.797360875159,407.4000309485387,1089.404021552299,690.8963667748308,537.3137333139057,604.5292385932624,1069.0921843911028
693,529.718104130393,268.32484485424936,664.0558596167633,639.6153000756418,516.2339876655603,910.129749595775,843.4041383990148,651.488274210686
694,653.5584324897459,759.6932744174451,154.38777737806598,428.9352004818293,339.7359250418761,725.6756364073808,933.5748303145983,272.6195187009298
695,581.68550489182,371.02798449207575,1296.7670862298162,433.5555586497897,703.294055809906,667.7160010994747,799.9115730647877,790.7209834317466
696,575.0156849496045,617.9019324371278,950.207390687322,772.9198647048477,240.5430151488,814.7945824483819,314.19744838452374,943.9729759195089
697,510.33036839488443,773.9768277618209,1106.547646514065,748.406442833339,727.1733111845714,296.4093154803434,211.5889061589341,597.1254870585029
698,1087.385244063925,419.2773964130246,925.1925917481451,376.45827676428877,226.55132871023415,1088.333374961084,549.1704606262347,711.8899896559279
699,891.0201328165693,647.4954933886017,455.57772819357297,756.571767039652,448.3962609049866,1314.5421458174073,207.11563693058397,287.827224437956
700,574.6898350925848,968.8655059652237,508.6640976155974,781.0424667913687,1594.237805132161,680.6987068157749,685.9047228057811,458.06471259205904
701,417.5471250827053,509.5659216468972,785.8147028094405,461.7460809305227,375.11536547463976,1382.9018841202019,535.3577875134991,97.75114955787305
702,495.54883205315025,644.1197533029163,1031.8822013766228,801.7219479293677,646.8122787256826,829.887447564885,402.39024126970503,602.1728285542782
703,435.2612536441148,606.0389289127303,1020.7865049057058,1929.148733124923,797.7905282069879,746.4618250336985,715.0627291493103,537.5609625283508
704,223.05753119375947,452.0046840528133,549.2127536229651,480.8396527901149,475.50096082039295,879.0909982756503,753.489632489593,310.374578856023
705,679.8974783908201,1115.0113625661263,617.8943581964195,452.898263620058,1170.1823128131314,642.5933949998551,853.4705907197971,984.9796334378652
706,944.3384088663819,563.103195102214,340.78922009741433,365.6735220243865,1566.2551300063824,917.1590250790766,486.63286619031686,1086.7825885117936
707,415.5571025734503,947.9685899561778,609.5228997309032,230.1499969463902,603.2758158431528,216.9330402230471,672.0982368799639,358.366486404781
708,865.4336429922203,753.5785226270689,896.5728525564729,799.894785986414,603.2758158431528,612.1016280106261,551.1236001190282,515.1957181007294
709,411.14291384027945,925.9377545673369,500.30876307105916,642.3353665515614,1030.5422599476033,1291.430535410965,791.0720532727765,559.2192038070732
710,995.6597661954171,1510.9985477911894,645.0540294213131,822.3928172716397,414.1426609937625,720.8214279383113,573.8391678480974,818.078357527497
711,498.43616233176164,1707.178344341723,593.2718192357528,366.8078669719466,430.913525027991,710.5428313514561,485.77483260323976,952.708758810547
712,511.7230823933539,1191.4662848547557,1052.1679166206957,749.5342035352941,824.5222481151592,1123.1951445700445,461.9931387503137,534.2449016425929
713,547.7046143184547,380.3971552053652,774.5482804088124,1029.9569184482307,147.9987621883171,344.3748105849795,355.91867865608907,939.2194173972568
714,1273.7086609359155,686.305042965106,400.0293340201911,779.530494417862,318.56574339839585,796.3657611962165,726.5454088802234,972.5887617603338
715,1076.9274359381845,497.0523973422236,1133.0134746864683,1038.9436153521294,396.730196135263,311.7934281709687,1017.9825643357059,884.2695225798981
716,1327.123141393473,784.5503891465556,525.0176039787489,448.33946788036013,862.4482717883858,436.86168040545846,317.20406373738496,799.2835808778534
717,603.0489391225578,405.97167186263414,601.3346113185594,384.1604928081275,172.68847390420657,712.4088193324064,951.4298686666724,259.35978532182014
718,379.2764100603796,776.5916345887952,346.4958321426409,318.00837137686335,997.450822071042,758.23416196193,1057.3261886797975,903.1416116989424
719,412.7581625501056,446.3337402750887,386.7112052146206,652.5776182280504,754.2900538613239,752.9223418833543,1042.4118668552414,1042.2412945185151
720,376.656819015535,821.1291713306057,1666.6350206026177,103.10759466889567,800.5637333663258,989.4481837970037,376.55247222650905,540.596711165073
721,1081.182991920605,725.3035147454284,380.9609482049959,563.862197258869,836.1655195284332,653.9385117122495,878.335495032892,490.5296112876897
722,816.974031520453,686.0049651550619,475.55122881901383,1474.0667095416868,629.349458277097,553.6248393604951,895.7295517513055,1696.3246952954614
723,485.51614702862014,822.0524345565938,712.847309422765,718.3842045604719,295.75437498770134,682.9712463749979,542.3158504268482,254.31721652685096
724,388.84869284523626,760.1292091043628,902.2018954746416,586.7894699802057,363.1802650090464,748.3420985832622,484.7906507335859,326.65416883508215
725,659.171309510895,683.4204641068882,730.6306838806327,563.862197258869,175.8105525472387,524.417798336089,1212.472250489581,693.9178393291162
726,729.6973177656987,876.6646743789129,470.42141498385735,414.35816148488567,595.6897578499849,481.41975924924003,867.0517003289921,1943.4583452376557
727,366.25979248904457,1167.2098177512553,897.5608278972271,639.6495805645803,620.9515526612522,934.9515145811206,274.35153644514725,738.4358020220856
728,470.74590605211637,843.0556537676541,603.7990080576278,676.3855735144912,738.6228344865654,720.8214279383113,810.1147828792955,623.6753326256429
729,745.4319651451921,438.8178127564058,598.3301483687934,714.5055003345639,199.75930384972997,804.6684292339605,607.6916095952953,723.8392448015954
730,1006.2492202591249,748.8047335986254,905.245142498026,331.6708346229148,486.54746999749807,563.9557568303765,717.9338871241648,1226.6722176258281
731,656.3157985491592,363.72243234045527,654.2518538600079,136.64529790897552,701.6893943861891,349.9037772575506,1279.6280336158702,895.6333080033742
732,472.01977345374087,411.09456139716843,1098.9080083233373,988.2597497709119,548.6171059047842,554.9509201452024,509.785111455152,497.9086097044708
733,591.9932020713591,317.49917661215,405.6304367025774,557.7218567830671,580.0313034424801,881.9412608926214,715.5970667871006,972.5887617603338
734,460.24061109583283,1020.8152521771441,1127.6014570113114,787.0402334024387,414.09094550963215,274.95885751130976,738.8912372109857,347.241816852486
735,676.8788224749836,183.6264089956875,249.24865133681436,534.4839530719632,815.8793514308544,588.7919066786764,513.0947102929532,614.0977864869424
736,572.2604999076774,1218.3663017991412,679.2020311276499,511.71806372948924,144.37887780605482,885.9521488729737,600.932595935551,815.3319087003117
737,841.6808364172553,265.1772979072862,697.2467701027385,583.2803110537866,730.2110576525681,1388.6037485176141,941.83413050568,255.82951594636683
738,637.2464444863606,1087.469988389897,781.1377645190129,811.1810522067585,693.8887234855325,246.08827919762416,1214.8181421326071,788.8904238145751
739,626.4560314309332,535.676899714804,197.89882064038665,630.8188763909509,767.7931679870974,205.15025514892554,452.9502414968626,538.1229613830781
740,419.0571552787757,443.17614971951457,690.8788788752299,433.5555586497897,463.21131647306186,1041.2753170551791,1013.547355190461,863.334191508868
741,251.15537979455644,788.0564776795524,819.8476861859422,575.0173707482242,747.5494007048944,555.548015754052,403.047039657115,601.4192423003134
742,371.97206230852476,535.676899714804,657.0995787541394,699.6790842563755,434.31868029674166,854.5608518066592,1348.4677381509314,711.9392118012912
743,1305.632200440452,234.1658378732934,172.64871027973066,738.1164986719608,548.154466707116,343.07478357032375,431.6129874585455,741.9205407259071
744,763.0788701775678,926.3425063902099,274.73737511696,485.9285501595932,735.4481652823353,992.5570648638744,395.69645527780864,963.5638530067159
745,411.0555664682194,1058.6142009369876,519.3679122633447,974.2582815263637,952.1671940738024,561.0155457065506,779.841984406006,688.904674190095
746,810.5107153453845,447.2161383453269,653.1349214872216,619.7869824742879,500.81544739356116,378.30147337179807,295.39493179036396,529.3437643254838
747,641.5594656359095,428.9611430542243,612.0688811601245,652.188787736811,758.9223504856448,902.4317041498333,662.2653844944203,451.81962713332615
748,1197.3112689976927,317.49917661215,481.60119036227326,1409.5436413107725,1038.6759443024575,1008.8292400002302,684.3908806020991,1050.130817079346
749,446.3704283723087,557.2233483107221,715.5951940868396,988.2597497709119,714.2349068998797,1464.4570049018794,452.80741996688,670.8529907255565
750,456.694996941671,653.8766795644253,555.5947466602059,391.0777305132058,897.5198146765762,627.9471512110443,485.77483260323976,960.3021491873668
751,608.1906863876388,795.904238031435,1080.5726672182514,591.0957847140616,991.0124528012403,448.49023887291816,202.18905590352693,1086.2638646589692
752,704.1687568546774,378.06999299264754,896.6162457714876,481.68366215512515,897.8588264905864,1041.5053335467856,1531.4419999269521,1098.9222306038046
753,1069.1933618215025,563.1936225716211,1038.0083368437276,560.6526008731119,638.1504115173162,723.4492471255688,1001.9201286711606,670.181494721692
754,551.7284686306974,497.0523973422236,718.4323391587932,682.1146679681037,1126.4559271195758,281.5065536476102,419.53454611780126,720.5412813397094
755,1097.9689634024658,216.23279562297026,434.2266153568441,420.7803138731714,274.16024924229424,633.7876741462795,493.214126218934,1064.9251006302216
756,1329.9257023267583,429.1392997387186,933.1008316513353,1106.0489418210846,361.31063085667483,721.6872323836419,601.5482651923573,752.3779402470235
757,252.63768673083567,915.544711097262,481.0249548392877,584.8821303506851,473.89412252916105,391.70259869615404,710.8621917033249,1315.2181047522706
758,779.3742399298696,585.2198681401005,895.8750993879771,481.7491178130032,2114.1826214238827,632.5937429864796,491.2385903129015,406.34614748111665
759,798.5629846236629,422.2987709429014,720.5608779361351,623.1837041678963,873.1917353816569,205.15025514892554,817.1501450280949,1307.5225873713314
760,729.1515344723772,716.8747671800189,772.6564697954308,937.1318352107122,642.6573462325009,1262.7547724091523,1621.3145819169802,938.5384149880825
761,232.0626279559412,494.563292914568,1055.9529042389336,589.1500204835636,740.2029896357972,440.240119009132,1106.2113967710561,537.477254922463
762,1075.7054801045895,773.9768277618209,741.4624389641924,539.6369577637172,963.2219580757511,838.0800817896506,997.6856889198344,1161.7761195917908
763,900.9124618322026,642.3081519058769,692.837313686061,1140.6041120634816,70.36421550124425,1272.2878704090367,530.6818380661869,963.0482094260764
764,787.7248270093047,1169.2627354242827,561.3761661534758,316.0022891741908,897.8588264905864,929.7055790225952,827.4424434734298,649.6401316499395
765,1066.585436602289,242.96609765776893,387.66970795903035,979.2034237367652,741.9475422625238,562.3417991632361,1104.0597803345327,417.28496339666054
766,771.9295301607937,547.2922335458109,346.4958321426409,116.9801515245754,359.90000367561083,519.7680335730879,1083.073521037236,304.6299244982978
767,1639.3801327167578,492.77220497290284,458.0578054460809,329.78308889432367,610.5863401628822,740.2698771627352,809.6311839355355,561.447805178548
768,826.4348531355005,1002.2311992351757,275.91306793894427,388.28027006145027,444.71679957593466,1499.1050453465111,1179.1121920718717,548.8344690124374
769,493.25219717009594,784.2252391669692,356.74979999590335,701.1658045886766,1057.719768228734,758.23416196193,299.9703287425495,516.9811067601637
770,656.1434148435106,1074.3473584940625,869.4808418851999,312.6270277926436,1045.876709551346,764.5279101798195,590.9626918152804,544.5042031147284
771,733.8390062422857,461.79558625228896,537.8075400453836,748.7911605756956,300.7448139840891,467.1849430762978,294.9115921665034,1115.4973901128662
772,363.5510513085494,326.4860199703215,459.4346534565393,520.4483913504728,978.3052551650482,287.634679232515,801.3378974106236,421.7363854257971
773,1335.4408033474215,491.9692754872756,720.0402459643212,920.8583217802295,795.6196826772887,279.3938690641807,1219.4016916672442,718.3151591677292
774,507.7265836895917,713.4583466314381,464.9197475171381,610.9099180577273,760.2716353929547,799.9643315251042,1020.3769821773435,807.0457773939021
775,454.24159767702236,1052.0954283394776,206.1785624635171,595.1697228262726,610.5688931964946,396.0845440517577,949.0106460910831,1024.0488673606355
776,513.9341368394253,303.19197191800373,603.7990080576278,1341.8559639954058,935.6016513494425,1380.2243538324421,559.9871649592304,544.5042031147284
777,217.94733646840837,502.1083985520866,551.3103066324985,346.72558499983734,741.9475422625238,562.3417991632361,825.7912716760841,222.71259468404307
778,837.3697148172985,1070.7043195969597,715.5951940868396,1277.5137708546251,586.977166494635,808.2932360716246,226.29053537490063,443.7416124618782
779,809.0483308055558,665.1114637688236,1330.5623051478221,1180.977674660044,684.7030458056911,494.04415046164166,597.5698742813247,1111.9667996687458
780,512.9879767580109,746.8260426586934,475.23345202173164,369.5253866667772,284.31597569504135,315.7473700194341,1171.3671646638143,1077.4692434607466
781,524.746365531981,212.46926145090214,598.7527460198141,572.295919478854,1015.3463922878043,838.0800817896506,1122.3184904170853,566.7850886078687
782,826.1213950819418,686.3519971093152,1044.688860495778,602.746803163493,606.4953038903342,682.3181819912608,918.9968007373382,781.5380453757975
783,889.6512092847554,1072.7985462672361,781.818013925984,381.3978620007846,272.3203765586921,1522.0539152859806,617.3456377478466,519.8835240174238
784,548.0985179630917,954.5866513397065,537.8075400453836,437.4107165225149,505.0943186130351,528.5357151153597,806.2386754241383,691.0076829492197
785,246.56153560702185,776.5916345887952,717.3624545013498,584.3211893158049,396.730196135263,220.5124204232461,507.68860814707534,711.4764362862315
786,169.23002607581446,282.6228913313437,772.6564697954308,422.16758818943725,474.7842630092498,531.1329018123447,674.18055319378,609.414967707329
787,148.4232606718679,518.6387838243253,630.3506437891161,650.2203599604212,633.8414322504619,507.01965145496547,347.7580791215767,1098.3629724524521
788,452.906307379159,753.5785226270689,361.8573505799259,481.7491178130032,946.8606284236021,907.7358605171378,355.0794364176955,389.5654021710948
789,529.3316971483447,626.8674697491258,889.0385911314484,940.8612699783768,485.22124626248416,850.0298542704951,782.3534875647091,470.93748356156425
790,1153.9030244615456,1568.2109515943034,138.33374052666167,398.7455220566474,941.4007370763192,506.6432640214643,1000.5026004326448,557.2788224370498
791,198.44661626078982,752.7598934589556,656.2197896246639,678.4220910312007,508.6089263260039,642.5933949998551,397.1993798787186,1124.4542546391424
792,393.935683610852,494.21838243094453,401.3260373154477,381.3978620007846,1483.263331462169,507.5543175190947,378.58247796003775,783.2307594438765
793,1030.6456449598438,926.3425063902099,913.7508882578855,414.24939351158287,619.4875694346115,220.5124204232461,571.6797796628773,693.9178393291162
794,324.3863159870683,238.3904795492712,896.5728525564729,936.1757164625903,326.2145167671507,1167.1164084393258,126.79984010505355,797.3799255070318
795,1035.0877476095093,715.6900295410929,720.0144672287707,470.80778020240996,173.5830622001178,481.41975924924003,647.9984520354081,644.2937483359713
796,448.43154619641064,907.7038968450153,384.7878230730362,220.24189955624217,996.7558603470227,544.8884368199034,700.0850013373937,368.6839389815789
797,523.046315484051,715.6900295410929,1464.0305473335982,303.29685068254145,405.868632320356,932.6705238494419,837.7755777196978,797.7544862871666
798,410.385150149563,520.1494113891896,415.41834399399363,616.8274221646266,701.3926491275154,682.9712463749979,287.26951753975266,342.8923449892226
799,702.6052633265328,467.3331506558378,811.6247536610942,625.8278372340013,550.4565619521121,410.0266773513737,485.8930653317552,464.78652332739244
800,1034.5549489609627,1310.9259329033061,468.8076386010686,541.6224058708416,1164.6908900636272,768.5766324066516,558.4434999912024,318.08732598845825
801,319.3924733363347,628.7066145491289,424.1809807519232,1685.2312826659127,815.8793514308544,831.3486678566384,617.8041199101704,502.7190610065173
802,543.3535958324696,692.5690826287837,820.8704274786281,650.794427502859,558.2141603101837,748.7403903148635,795.9762787362223,814.9698094150868
803,926.4980351936404,572.2114867139788,850.1703674950979,330.6337437382409,249.67584883455154,983.4379960308872,684.4625479229244,527.6570389028818
804,1704.4378096804844,776.9726227409187,505.5692798129805,996.6169783611208,638.5943319554057,633.7839349564076,614.0448915373397,1064.6641766795076
805,732.7832439739933,595.0936945297577,400.0293340201911,829.090704828873,804.5125874812577,398.15743755634355,672.6953030220765,341.59804726107
806,921.1077203359654,554.8320554534539,705.6114587652702,395.8474403774543,1062.2899617060602,795.4338638354042,512.8843453491274,588.415437377287
807,771.0462604194425,441.11195378909724,672.1599548775729,452.0567582735251,810.4603782757692,1139.1934566178936,355.0794364176955,595.0900944818886
808,836.264297702978,433.8678517451938,415.97867578467645,508.29517852196096,546.7373628440176,1319.0567649273576,590.9626918152804,667.6659327043786
809,1167.4786956715275,656.2861878094103,447.64920216219303,315.29712184242914,408.1657700620698,1292.6127968849394,596.9753855908393,405.8123198471315
810,348.0853219132942,1103.3640225282543,931.7591025831535,780.3321216632685,550.0493627807355,862.1147043488481,522.8771764252729,186.55701529160137
811,553.7253697823185,365.12181123238975,747.4456269945341,470.80778020240996,505.1594021150874,336.1629199215535,421.10851023788496,695.0426248602771
812,742.1474549580591,871.885559675035,660.8973918451873,296.35814962508636,1105.7378857056694,555.2062425310078,1229.9950374728899,550.3394910619735
813,1383.9472203028492,666.7891618044482,543.8733643270268,431.20731919687324,953.4360575810277,401.63538872711473,571.521703469395,412.3627059657491
814,203.52504272427595,663.2864846052597,774.1140659026252,628.5782689343738,830.974607372949,734.560531710348,551.1236001190282,456.1517195531797
815,1447.1476134080665,474.0159217258544,853.8569205279103,963.920174714673,777.3946622279536,572.2840341936815,1382.528983045211,1588.084325870169
816,481.48372675594027,767.8501510903412,360.0300783738103,736.7211277636578,527.2509520329517,1121.4311201237724,480.55333833742213,252.79813142490164
817,809.2717105012525,803.9983235326529,904.8878534885868,521.9898566460835,1024.5616966815953,735.2362500178679,1184.1855809308881,706.6858639092384
818,1206.5056693160304,1108.0469635602403,776.1145420088641,640.249999240611,637.5180173437925,302.2259857570201,894.6030556998586,1063.5921442946362
819,670.1548575094293,695.6938427631101,250.48247677631878,1084.1888261987797,928.0012620571445,457.12081693670933,618.1983109985945,573.2006973552144
820,518.4022996045182,899.6011369643599,192.82206689003092,657.1446019146023,145.6348204817675,279.3938690641807,489.3376225290997,491.10335130779606
821,418.3060852267663,682.9523315150717,430.25823823436394,787.323039599629,747.5494007048944,301.6828105162758,854.7965478368465,846.4419740726349
822,878.6129546681587,997.1595876070098,407.3516365778079,1102.9531753048648,448.12534160829784,1008.9147911604472,652.7164480826764,214.69638260047108
823,736.6897678662264,696.4372693345795,703.1724612086805,686.4002675013819,595.4920413674132,315.8771372962397,392.9849657843281,794.3215608971386
824,498.43616233176164,801.7349737523108,803.2454591010214,318.00837137686335,869.4498775144775,688.5839548954658,948.951610326587,1302.0792973902894
825,607.4704012527304,571.6119611969083,1072.6410637095019,814.7397917782101,371.44129053576245,431.83263621678407,670.9050922096244,727.2343133801305
826,545.6710398304222,300.26334081829947,831.825639342696,376.45827676428877,1425.8242810319673,195.3342057570762,299.78552121724766,230.71880744935393
827,543.0062941376092,1048.5752272707919,358.35829832047966,1038.9436153521294,923.3370873374814,764.653436491625,582.3760326019777,1150.1099210849482
828,676.5174961217617,264.9779308125748,163.32880615346514,311.9518860739657,484.9774886305938,627.9471512110443,467.9967303142182,786.2453714216463
829,677.7018598697891,818.8790572515968,693.0956714879294,822.3928172716397,550.1663639941264,774.2251878827872,684.4625479229244,954.4602333487232
830,348.58435758249664,665.4810315673261,718.4323391587932,738.9803790937694,667.2757408520808,649.4159247603426,1087.128474604173,852.6936443831478
831,485.51614702862014,793.2923079155264,455.74804550955616,621.6794755757891,796.2218006987981,1370.2197338768938,825.7045248621242,651.2582129521466
832,696.6729933321657,462.1463342895779,915.3439559705508,840.0998840269694,667.2757408520808,614.0040924179283,804.1148704494967,710.9212022551519
833,327.7208750335623,824.7219009965651,348.89316209352916,530.3851662227281,1163.290975317318,640.4874820210059,794.4638015020153,470.6690798681498
834,562.5266989912088,506.0028739808288,435.9156366088445,190.52394817577314,762.2959143033486,884.2895617346563,798.7302308159985,448.56297207166165
835,363.2056997847709,671.2750028734124,463.72003210945036,452.0567582735251,473.89412252916105,197.49243026327218,452.80741996688,762.1504355417204
836,845.119273292288,598.2519511469967,1147.4930311051191,940.1869062845198,725.0557876499607,755.0014313116131,828.8245317380693,710.336884264685
837,618.3847223932107,653.7653779916583,621.6721672800869,634.3747787059351,844.3075968871689,800.3305042455108,638.7365346134588,627.1329725867486
838,745.0530944042854,743.1613066233366,388.646375326402,799.5880430371881,405.15394178328586,1102.58203394118,864.9664216502882,550.3394910619735
839,1337.0115078061435,1382.4631298714748,654.6857707929852,815.8506705101307,338.60583371207105,782.5385211103031,616.7001431596053,360.81288648901045
840,1261.0015131813068,464.35686310313883,380.9609482049959,516.5613670483849,862.8472973407914,531.652987582266,784.9100337382042,919.1581402865111
